7.48	-56.0534	28.9751
7.49	-56.2685	29.05
7.5	-56.4842	29.1249
7.51	-56.7004	29.2
7.52	-56.9172	29.2751
7.53	-57.1345	29.3504
7.54	-57.3524	29.4257
7.55	-57.5709	29.5012
7.56	-57.79	29.5767
7.57	-58.0096	29.6524
7.58	-58.2297	29.7281
7.59	-58.4505	29.804
7.6	-58.6718	29.8799
7.61	-58.8937	29.956
7.62	-59.1161	30.0321
7.63	-59.3392	30.1084
7.64	-59.5628	30.1847
7.65	-59.7869	30.2612
7.66	-60.0117	30.3377
7.67	-60.237	30.4144
7.68	-60.4629	30.4911
7.69	-60.6894	30.568
7.7	-60.9164	30.6449
7.71	-61.1441	30.722
7.72	-61.3723	30.7991
7.73	-61.601	30.8764
7.74	-61.8304	30.9537
7.75	-62.0603	31.0312
7.76	-62.2909	31.1087
7.77	-62.522	31.1864
7.78	-62.7537	31.2641
7.79	-62.9859	31.342
7.8	-63.2188	31.4199
7.81	-63.4522	31.498
7.82	-63.6863	31.5761
7.83	-63.9209	31.6544
7.84	-64.1561	31.7327
7.85	-64.3919	31.8112
7.86	-64.6283	31.8897
7.87	-64.8652	31.9684
7.88	-65.1028	32.0471
7.89	-65.3409	32.126
7.9	-65.5797	32.2049
7.91	-65.819	32.284
7.92	-66.0589	32.3631
7.93	-66.2995	32.4424
7.94	-66.5406	32.5217
7.95	-66.7823	32.6012
7.96	-67.0246	32.6807
7.97	-67.2675	32.7604
7.98	-67.511	32.8401
7.99	-67.7551	32.92
8	-67.9998	32.9999
8.01	-68.2451	33.08
8.02	-68.491	33.1601
8.03	-68.7375	33.2404
8.04	-68.9846	33.3207
8.05	-69.2323	33.4012
8.06	-69.4806	33.4817
8.07	-69.7295	33.5624
8.08	-69.9791	33.6431
8.09	-70.2292	33.724
8.1	-70.4799	33.8049
8.11	-70.7313	33.886
8.12	-70.9832	33.9671
8.13	-71.2358	34.0484
8.14	-71.4889	34.1297
8.15	-71.7427	34.2112
8.16	-71.9971	34.2927
8.17	-72.2521	34.3744
8.18	-72.5077	34.4561
8.19	-72.7639	34.538
8.2	-73.0208	34.6199
8.21	-73.2782	34.702
8.22	-73.5363	34.7841
8.23	-73.795	34.8664
8.24	-74.0543	34.9487
8.25	-74.3142	35.0312
8.26	-74.5748	35.1137
8.27	-74.8359	35.1964
8.28	-75.0977	35.2791
8.29	-75.3601	35.362
8.3	-75.6232	35.4449
8.31	-75.8868	35.528
8.32	-76.1511	35.6111
8.33	-76.416	35.6944
8.34	-76.6815	35.7777
8.35	-76.9476	35.8612
8.36	-77.2144	35.9447
8.37	-77.4818	36.0284
8.38	-77.7498	36.1121
8.39	-78.0185	36.196
8.4	-78.2878	36.2799
8.41	-78.5577	36.364
8.42	-78.8282	36.4481
8.43	-79.0994	36.5324
8.44	-79.3712	36.6167
8.45	-79.6437	36.7012
8.46	-79.9167	36.7857
8.47	-80.1905	36.8704
8.48	-80.4648	36.9551
8.49	-80.7398	37.04
8.5	-81.0154	37.1249
8.51	-81.2917	37.21
8.52	-81.5686	37.2951
8.53	-81.8461	37.3804
8.54	-82.1243	37.4657
8.55	-82.4031	37.5512
8.56	-82.6825	37.6367
8.57	-82.9626	37.7224
8.58	-83.2434	37.8081
8.59	-83.5248	37.894
8.6	-83.8068	37.9799
8.61	-84.0895	38.066
8.62	-84.3728	38.1521
8.63	-84.6567	38.2384
8.64	-84.9413	38.3247
8.65	-85.2266	38.4112
8.66	-85.5125	38.4977
8.67	-85.7991	38.5844
8.68	-86.0863	38.6711
8.69	-86.3741	38.758
8.7	-86.6627	38.8449
8.71	-86.9518	38.932
8.72	-87.2416	39.0191
8.73	-87.5321	39.1064
8.74	-87.8232	39.1937
8.75	-88.115	39.2812
8.76	-88.4074	39.3687
8.77	-88.7005	39.4564
8.78	-88.9943	39.5441
8.79	-89.2887	39.632
8.8	-89.5838	39.7199
8.81	-89.8795	39.808
8.82	-90.1759	39.8961
8.83	-90.4729	39.9844
8.84	-90.7707	40.0727
8.85	-91.069	40.1612
8.86	-91.3681	40.2497
8.87	-91.6678	40.3384
8.88	-91.9682	40.4271
8.89	-92.2692	40.516
8.9	-92.5709	40.6049
8.91	-92.8733	40.694
8.92	-93.1763	40.7831
8.93	-93.48	40.8724
8.94	-93.7844	40.9617
8.95	-94.0894	41.0512
8.96	-94.3952	41.1407
8.97	-94.7016	41.2304
8.98	-95.0086	41.3201
8.99	-95.3164	41.41
9	-95.6248	41.4999
9.01	-95.9339	41.59
9.02	-96.2436	41.6801
9.03	-96.5541	41.7704
9.04	-96.8652	41.8607
9.05	-97.177	41.9512
9.06	-97.4894	42.0417
9.07	-97.8026	42.1324
9.08	-98.1164	42.2231
9.09	-98.4309	42.314
9.1	-98.7461	42.4049
9.11	-99.062	42.496
9.12	-99.3786	42.5871
9.13	-99.6958	42.6784
9.14	-100.014	42.7697
9.15	-100.332	42.8612
9.16	-100.652	42.9527
9.17	-100.972	43.0444
9.18	-101.292	43.1361
9.19	-101.614	43.228
9.2	-101.936	43.3199
9.21	-102.259	43.412
9.22	-102.582	43.5041
9.23	-102.906	43.5964
9.24	-103.231	43.6887
9.25	-103.556	43.7812
9.26	-103.883	43.8737
9.27	-104.21	43.9664
9.28	-104.537	44.0591
9.29	-104.865	44.152
9.3	-105.194	44.2449
9.31	-105.524	44.338
9.32	-105.854	44.4311
9.33	-106.186	44.5244
9.34	-106.517	44.6177
9.35	-106.85	44.7112
9.36	-107.183	44.8047
9.37	-107.517	44.8984
9.38	-107.851	44.9921
9.39	-108.187	45.086
9.4	-108.523	45.1799
9.41	-108.859	45.274
9.42	-109.197	45.3681
9.43	-109.535	45.4624
9.44	-109.874	45.5567
9.45	-110.213	45.6512
9.46	-110.554	45.7457
9.47	-110.895	45.8404
9.48	-111.236	45.9351
9.49	-111.579	46.03
9.5	-111.922	46.1249
9.51	-112.265	46.22
9.52	-112.61	46.3151
